01,01100,北海道,札幌市
01,01101,北海道,札幌市 中央区
01,01102,北海道,札幌市 北区
01,01103,北海道,札幌市 東区
01,01104,北海道,札幌市 白石区
01,01105,北海道,札幌市 豊平区
01,01106,北海道,札幌市 南区
01,01107,北海道,札幌市 西区
01,01108,北海道,札幌市 厚別区
01,01109,北海道,札幌市 手稲区
01,01110,北海道,札幌市 清田区
01,01202,北海道,函館市
01,01203,北海道,小樽市
01,01204,北海道,旭川市
01,01205,北海道,室蘭市
01,01206,北海道,釧路市
01,01207,北海道,帯広市
01,01208,北海道,北見市
01,01209,北海道,夕張市
01,01210,北海道,岩見沢市
01,01211,北海道,網走市
01,01212,北海道,留萌市
01,01213,北海道,苫小牧市
01,01214,北海道,稚内市
01,01215,北海道,美唄市
01,01216,北海道,芦別市
01,01217,北海道,江別市
01,01218,北海道,赤平市
01,01219,北海道,紋別市
01,01220,北海道,士別市
01,01221,北海道,名寄市
01,01222,北海道,三笠市
01,01223,北海道,根室市
01,01224,北海道,千歳市
01,01225,北海道,滝川市
01,01226,北海道,砂川市
01,01227,北海道,歌志内市
01,01228,北海道,深川市
01,01229,北海道,富良野市
01,01230,北海道,登別市
01,01231,北海道,恵庭市
01,01233,北海道,伊達市
01,01234,北海道,北広島市
01,01235,北海道,石狩市
01,01236,北海道,北斗市
01,01303,北海道,当別町
01,01304,北海道,新篠津村
01,01331,北海道,松前町
01,01332,北海道,福島町
01,01333,北海道,知内町
01,01334,北海道,木古内町
01,01337,北海道,七飯町
01,01343,北海道,鹿部町
01,01345,北海道,森町
01,01346,北海道,八雲町
01,01347,北海道,長万部町
01,01361,北海道,江差町
01,01362,北海道,上ノ国町
01,01363,北海道,厚沢部町
01,01364,北海道,乙部町
01,01367,北海道,奥尻町
01,01370,北海道,今金町
01,01371,北海道,せたな町
01,01391,北海道,島牧村
01,01392,北海道,寿都町
01,01393,北海道,黒松内町
01,01394,北海道,蘭越町
01,01395,北海道,ニセコ町
01,01396,北海道,真狩村
01,01397,北海道,留寿都村
01,01398,北海道,喜茂別町
01,01399,北海道,京極町
01,01400,北海道,倶知安町
01,01401,北海道,共和町
01,01402,北海道,岩内町
01,01403,北海道,泊村
01,01404,北海道,神恵内村
01,01405,北海道,積丹町
01,01406,北海道,古平町
01,01407,北海道,仁木町
01,01408,北海道,余市町
01,01409,北海道,赤井川村
01,01423,北海道,南幌町
01,01424,北海道,奈井江町
01,01425,北海道,上砂川町
01,01427,北海道,由仁町
01,01428,北海道,長沼町
01,01429,北海道,栗山町
01,01430,北海道,月形町
01,01431,北海道,浦臼町
01,01432,北海道,新十津川町
01,01433,北海道,妹背牛町
01,01434,北海道,秩父別町
01,01436,北海道,雨竜町
01,01437,北海道,北竜町
01,01438,北海道,沼田町
01,01452,北海道,鷹栖町
01,01453,北海道,東神楽町
01,01454,北海道,当麻町
01,01455,北海道,比布町
01,01456,北海道,愛別町
01,01457,北海道,上川町
01,01458,北海道,東川町
01,01459,北海道,美瑛町
01,01460,北海道,上富良野町
01,01461,北海道,中富良野町
01,01462,北海道,南富良野町
01,01463,北海道,占冠村
01,01464,北海道,和寒町
01,01465,北海道,剣淵町
01,01468,北海道,下川町
01,01469,北海道,美深町
01,01470,北海道,音威子府村
01,01471,北海道,中川町
01,01472,北海道,幌加内町
01,01481,北海道,増毛町
01,01482,北海道,小平町
01,01483,北海道,苫前町
01,01484,北海道,羽幌町
01,01485,北海道,初山別村
01,01486,北海道,遠別町
01,01487,北海道,天塩町
01,01511,北海道,猿払村
01,01512,北海道,浜頓別町
01,01513,北海道,中頓別町
01,01514,北海道,枝幸町
01,01516,北海道,豊富町
01,01517,北海道,礼文町
01,01518,北海道,利尻町
01,01519,北海道,利尻富士町
01,01520,北海道,幌延町
01,01543,北海道,美幌町
01,01544,北海道,津別町
01,01545,北海道,斜里町
01,01546,北海道,清里町
01,01547,北海道,小清水町
01,01549,北海道,訓子府町
01,01550,北海道,置戸町
01,01552,北海道,佐呂間町
01,01555,北海道,遠軽町
01,01559,北海道,湧別町
01,01560,北海道,滝上町
01,01561,北海道,興部町
01,01562,北海道,西興部村
01,01563,北海道,雄武町
01,01564,北海道,大空町
01,01571,北海道,豊浦町
01,01575,北海道,壮瞥町
01,01578,北海道,白老町
01,01581,北海道,厚真町
01,01584,北海道,洞爺湖町
01,01585,北海道,安平町
01,01586,北海道,むかわ町
01,01601,北海道,日高町
01,01602,北海道,平取町
01,01604,北海道,新冠町
01,01607,北海道,浦河町
01,01608,北海道,様似町
01,01609,北海道,えりも町
01,01610,北海道,新ひだか町
01,01631,北海道,音更町
01,01632,北海道,士幌町
01,01633,北海道,上士幌町
01,01634,北海道,鹿追町
01,01635,北海道,新得町
01,01636,北海道,清水町
01,01637,北海道,芽室町
01,01638,北海道,中札内村
01,01639,北海道,更別村
01,01641,北海道,大樹町
01,01642,北海道,広尾町
01,01643,北海道,幕別町
01,01644,北海道,池田町
01,01645,北海道,豊頃町
01,01646,北海道,本別町
01,01647,北海道,足寄町
01,01648,北海道,陸別町
01,01649,北海道,浦幌町
01,01661,北海道,釧路町
01,01662,北海道,厚岸町
01,01663,北海道,浜中町
01,01664,北海道,標茶町
01,01665,北海道,弟子屈町
01,01667,北海道,鶴居村
01,01668,北海道,白糠町
01,01691,北海道,別海町
01,01692,北海道,中標津町
01,01693,北海道,標津町
01,01694,北海道,羅臼町
02,02201,青森県,青森市
02,02202,青森県,弘前市
02,02203,青森県,八戸市
02,02204,青森県,黒石市
02,02205,青森県,五所川原市
02,02206,青森県,十和田市
02,02207,青森県,三沢市
02,02208,青森県,むつ市
02,02209,青森県,つがる市
02,02210,青森県,平川市
02,02301,青森県,平内町
02,02303,青森県,今別町
02,02304,青森県,蓬田村
02,02307,青森県,外ヶ浜町
02,02321,青森県,鰺ヶ沢町
02,02323,青森県,深浦町
02,02343,青森県,西目屋村
02,02361,青森県,藤崎町
02,02362,青森県,大鰐町
02,02367,青森県,田舎館村
02,02381,青森県,板柳町
02,02384,青森県,鶴田町
02,02387,青森県,中泊町
02,02401,青森県,野辺地町
02,02402,青森県,七戸町
02,02405,青森県,六戸町
02,02406,青森県,横浜町
02,02408,青森県,東北町
02,02411,青森県,六ヶ所村
02,02412,青森県,おいらせ町
02,02423,青森県,大間町
02,02424,青森県,東通村
02,02425,青森県,風間浦村
02,02426,青森県,佐井村
02,02441,青森県,三戸町
02,02442,青森県,五戸町
02,02443,青森県,田子町
02,02445,青森県,南部町
02,02446,青森県,階上町
02,02450,青森県,新郷村
03,03201,岩手県,盛岡市
03,03202,岩手県,宮古市
03,03203,岩手県,大船渡市
03,03205,岩手県,花巻市
03,03206,岩手県,北上市
03,03207,岩手県,久慈市
03,03208,岩手県,遠野市
03,03209,岩手県,一関市
03,03210,岩手県,陸前高田市
03,03211,岩手県,釜石市
03,03213,岩手県,二戸市
03,03214,岩手県,八幡平市
03,03215,岩手県,奥州市
03,03216,岩手県,滝沢市
03,03301,岩手県,雫石町
03,03302,岩手県,葛巻町
03,03303,岩手県,岩手町
03,03321,岩手県,紫波町
03,03322,岩手県,矢巾町
